sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline
sample1_Nanopore_metaflye	Metabat2	bin.21	Nanopore_metaflye	Nanopore	60.0	7	7	8	63.19	0.45	medium-quality	sample1_Nanopore_metaflye+bin.21	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia flexneri	GCF_002950215.1	GCF_002950215.1	105	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	8	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.22	Nanopore_metaflye	Nanopore		0	0	0	5.17	0.0	low-quality	sample1_Nanopore_metaflye+bin.22	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	GCF_000260715.1	GCF_000260715.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	3	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.26	Nanopore_metaflye	Nanopore	70.0	5	5	5	99.41	0.4	complete	sample1_Nanopore_metaflye+bin.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	GCF_000011065.1	GCF_000011065.1	70	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.29	Nanopore_metaflye	Nanopore	74.0	6	6	6	99.29	0.71	complete	sample1_Nanopore_metaflye+bin.29	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.30	Nanopore_metaflye	Nanopore	67.0	3	3	5	93.55	0.0	complete	sample1_Nanopore_metaflye+bin.30	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	GCF_006742065.1	GCF_006742065.1	82	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	12	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.32	Nanopore_metaflye	Nanopore		0	0	0	0.0	0.0	low-quality	sample1_Nanopore_metaflye+bin.32	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola salanitronis	GCF_000190575.1	GCF_000190575.1	83	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.33	Nanopore_metaflye	Nanopore		0	0	0	4.17	0.0	low-quality	sample1_Nanopore_metaflye+bin.33	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__Erysipelothrix rhusiopathiae	GCF_900637845.1	GCF_900637845.1	55	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	10	9	8	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.35	Nanopore_metaflye	Nanopore	48.0	3	3	3	65.75	0.0	medium-quality	sample1_Nanopore_metaflye+bin.35	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.36	Nanopore_metaflye	Nanopore	15.0	0	0	0	0.0	0.0	low-quality	sample1_Nanopore_metaflye+bin.36	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	GCF_000143685.1	GCF_000143685.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	3	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.4	Nanopore_metaflye	Nanopore		0	0	0	0.0	0.0	low-quality	sample1_Nanopore_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	GCF_000178835.2	GCF_000178835.2	104	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	12	2	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.44	Nanopore_metaflye	Nanopore	63.0	3	3	3	99.01	0.37	complete	sample1_Nanopore_metaflye+bin.44	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella pseudohinzii	GCF_000657795.2	GCF_000657795.2	57	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	1	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.45	Nanopore_metaflye	Nanopore	44.0	2	2	2	100.0	0.82	complete	sample1_Nanopore_metaflye+bin.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas massiliensis	GCF_001282625.1	GCF_001282625.1	44	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.47	Nanopore_metaflye	Nanopore	60.0	8	8	8	97.76	3.36	complete	sample1_Nanopore_metaflye+bin.47	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans	GCF_000018685.1	GCF_000018685.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	8	8	8	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.6	Nanopore_metaflye	Nanopore	32.0	0	0	0	41.38	0.0	low-quality	sample1_Nanopore_metaflye+bin.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
sample1_Nanopore_metaflye	Metabat2	bin.7	Nanopore_metaflye	Nanopore	36.0	2	2	2	67.24	0.0	medium-quality	sample1_Nanopore_metaflye+bin.7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_C;s__Bordetella_C bronchialis	GCF_001676705.1	GCF_001676705.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_metaflye
sample1_Nanopore_OPERA-MS	Metabat2	bin.11	Nanopore_OPERA-MS	mNGS+Nanopore	44.0	2	2	2	100.0	0.82	complete	sample1_Nanopore_OPERA-MS+bin.11	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas massiliensis	GCF_001282625.1	GCF_001282625.1	44	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.12	Nanopore_OPERA-MS	mNGS+Nanopore	31.0	8	9	12	72.41	0.0	medium-quality	sample1_Nanopore_OPERA-MS+bin.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.13	Nanopore_OPERA-MS	mNGS+Nanopore	75.0	5	5	5	99.31	0.0	complete	sample1_Nanopore_OPERA-MS+bin.13	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	GCF_000959525.1	GCF_000959525.1	77	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.16	Nanopore_OPERA-MS	mNGS+Nanopore	68.0	9	9	3	98.6	0.5	complete	sample1_Nanopore_OPERA-MS+bin.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	GCF_000143685.1	GCF_000143685.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	3	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.17	Nanopore_OPERA-MS	mNGS+Nanopore	67.0	4	4	5	99.36	0.4	complete	sample1_Nanopore_OPERA-MS+bin.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	GCF_000011065.1	GCF_000011065.1	70	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.19	Nanopore_OPERA-MS	mNGS+Nanopore	52.0	3	3	3	93.83	0.0	complete	sample1_Nanopore_OPERA-MS+bin.19	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella holmesii	GCF_000612485.1	GCF_000612485.1	56	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.2	Nanopore_OPERA-MS	mNGS+Nanopore	83.0	6	6	6	97.66	0.0	complete	sample1_Nanopore_OPERA-MS+bin.2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola salanitronis	GCF_000190575.1	GCF_000190575.1	83	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.21	Nanopore_OPERA-MS	mNGS+Nanopore	51.0	2	2	2	97.96	0.0	complete	sample1_Nanopore_OPERA-MS+bin.21	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	GCF_000020225.1	GCF_000020225.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.23	Nanopore_OPERA-MS	mNGS+Nanopore	57.0	5	5	5	98.43	2.68	complete	sample1_Nanopore_OPERA-MS+bin.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans	GCF_000018685.1	GCF_000018685.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	8	8	8	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.26	Nanopore_OPERA-MS	mNGS+Nanopore		0	0	0	0.0	0.0	low-quality	sample1_Nanopore_OPERA-MS+bin.26	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I pasteurianum	GCF_000807255.1	GCF_000807255.1	81	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	10	10	10	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.30	Nanopore_OPERA-MS	mNGS+Nanopore	28.0	2	2	2	68.31	0.0	medium-quality	sample1_Nanopore_OPERA-MS+bin.30	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	GCF_900142645.1	GCF_900142645.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	4	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.41	Nanopore_OPERA-MS	mNGS+Nanopore	29.0	3	3	3	43.86	1.75	low-quality	sample1_Nanopore_OPERA-MS+bin.41	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__Erysipelothrix rhusiopathiae	GCF_900637845.1	GCF_900637845.1	55	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	10	9	8	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.43	Nanopore_OPERA-MS	mNGS+Nanopore	54.0	3	3	3	74.14	5.17	medium-quality	sample1_Nanopore_OPERA-MS+bin.43	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_C;s__Bordetella_C bronchialis	GCF_001676705.1	GCF_001676705.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.46	Nanopore_OPERA-MS	mNGS+Nanopore		0	0	0	0.0	0.0	low-quality	sample1_Nanopore_OPERA-MS+bin.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii	GCF_002006445.1	GCF_002006445.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	2	15	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.50	Nanopore_OPERA-MS	mNGS+Nanopore	50.0	4	4	4	59.65	0.0	medium-quality	sample1_Nanopore_OPERA-MS+bin.50	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AM;s__Clostridium_AM carboxidivorans	GCF_001038625.1	GCF_001038625.1	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	11	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.53	Nanopore_OPERA-MS	mNGS+Nanopore	61.0	2	2	4	95.86	0.0	complete	sample1_Nanopore_OPERA-MS+bin.53	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_S;s__Clostridium_S acetobutylicum	GCF_000008765.1	GCF_000008765.1	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	11	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.55	Nanopore_OPERA-MS	mNGS+Nanopore	52.0	2	2	3	97.95	0.0	complete	sample1_Nanopore_OPERA-MS+bin.55	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.56	Nanopore_OPERA-MS	mNGS+Nanopore	52.0	0	0	2	100.0	0.0	complete	sample1_Nanopore_OPERA-MS+bin.56	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	GCF_000260715.1	GCF_000260715.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	3	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.57	Nanopore_OPERA-MS	mNGS+Nanopore	47.0	3	3	3	98.38	0.0	complete	sample1_Nanopore_OPERA-MS+bin.57	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei	GCF_900143205.1	GCF_900143205.1	43	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	0	0	Nanopore_OPERA-MS
sample1_Nanopore_OPERA-MS	Metabat2	bin.9	Nanopore_OPERA-MS	mNGS+Nanopore	86.0	8	8	8	80.65	0.02	medium-quality	sample1_Nanopore_OPERA-MS+bin.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	GCF_006742065.1	GCF_006742065.1	82	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	12	Nanopore_OPERA-MS
sample1_PacBio_metaflye	Metabat2	bin.11	PacBio_metaflye	PacBio	61.0	1	1	2	98.64	0.0	complete	sample1_PacBio_metaflye+bin.11	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	GCF_000025985.1	GCF_000025985.1	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	7	PacBio_metaflye
sample1_PacBio_metaflye	Metabat2	bin.12	PacBio_metaflye	PacBio	24.0	0	0	0	11.52	0.0	low-quality	sample1_PacBio_metaflye+bin.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	GCF_006742065.1	GCF_006742065.1	82	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	12	PacBio_metaflye
sample1_PacBio_metaflye	Metabat2	bin.3	PacBio_metaflye	PacBio	3.0	0	0	0	34.48	2.76	low-quality	sample1_PacBio_metaflye+bin.3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I pasteurianum	GCF_000807255.1	GCF_000807255.1	81	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	10	10	10	PacBio_metaflye
sample1_PacBio_metaflye	Metabat2	bin.7	PacBio_metaflye	PacBio	11.0	0	0	0	37.03	0.0	low-quality	sample1_PacBio_metaflye+bin.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	PacBio_metaflye
sample1_PacBio_OPERA-MS	Metabat2	bin.10	PacBio_OPERA-MS	mNGS+PacBio	46.0	3	3	3	97.9	2.1	complete	sample1_PacBio_OPERA-MS+bin.10	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__Thermoclostridium;s__Thermoclostridium stercorarium	GCF_000331995.1	GCF_000331995.1	48	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.14	PacBio_OPERA-MS	mNGS+PacBio	40.0	1	1	0	100.0	0.82	complete	sample1_PacBio_OPERA-MS+bin.14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas massiliensis	GCF_001282625.1	GCF_001282625.1	44	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.17	PacBio_OPERA-MS	mNGS+PacBio	46.0	2	2	0	97.96	0.0	complete	sample1_PacBio_OPERA-MS+bin.17	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	GCF_000020225.1	GCF_000020225.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.19	PacBio_OPERA-MS	mNGS+PacBio	34.0	3	3	2	65.75	0.0	medium-quality	sample1_PacBio_OPERA-MS+bin.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.2	PacBio_OPERA-MS	mNGS+PacBio	27.0	2	2	1	70.42	0.0	medium-quality	sample1_PacBio_OPERA-MS+bin.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	GCF_900142645.1	GCF_900142645.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	4	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.21	PacBio_OPERA-MS	mNGS+PacBio	3.0	1	1	1	48.28	0.0	low-quality	sample1_PacBio_OPERA-MS+bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_G;s__Clostridium_G tetani	GCF_900167265.1	GCF_900167265.1	34	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	5	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.23	PacBio_OPERA-MS	mNGS+PacBio	28.0	1	1	0	45.18	0.0	low-quality	sample1_PacBio_OPERA-MS+bin.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_S;s__Clostridium_S acetobutylicum	GCF_000008765.1	GCF_000008765.1	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	11	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.29	PacBio_OPERA-MS	mNGS+PacBio	43.0	3	3	0	98.38	0.0	complete	sample1_PacBio_OPERA-MS+bin.29	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei	GCF_900143205.1	GCF_900143205.1	43	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	0	0	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.30	PacBio_OPERA-MS	mNGS+PacBio	54.0	7	7	4	82.15	0.19	medium-quality	sample1_PacBio_OPERA-MS+bin.30	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	GCF_000012825.1	GCF_000012825.1	82	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	7	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.33	PacBio_OPERA-MS	mNGS+PacBio	42.0	7	7	4	65.0	0.0	medium-quality	sample1_PacBio_OPERA-MS+bin.33	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii	GCF_002006445.1	GCF_002006445.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	2	15	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.45	PacBio_OPERA-MS	mNGS+PacBio	30.0	0	0	0	59.23	0.16	medium-quality	sample1_PacBio_OPERA-MS+bin.45	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_C;s__Bordetella_C bronchialis	GCF_001676705.1	GCF_001676705.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.47	PacBio_OPERA-MS	mNGS+PacBio	2.0	0	0	0	0.0	0.0	low-quality	sample1_PacBio_OPERA-MS+bin.47	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	GCF_000178835.2	GCF_000178835.2	104	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	12	2	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.48	PacBio_OPERA-MS	mNGS+PacBio	68.0	10	10	7	100.0	0.0	complete	sample1_PacBio_OPERA-MS+bin.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I pasteurianum	GCF_000807255.1	GCF_000807255.1	81	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	10	10	10	PacBio_OPERA-MS
