sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline	tRNA_compare	rna.16S_compare	rna.5S_compare	rna.23S_compare	accession	checkm_completeness	checkm_contamination	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	ncbi_assembly_level	ncbi_date	ncbi_rrna_count	ncbi_trna_count
sample1_mNGS_metaSPAdes	MetaBAT2	bin.36	mNGS_metaSPAdes	mNGS	40.0	0	0	3	96.15	0.0	complete	sample1_mNGS_metaSPAdes+bin.36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.6666666666666666	0.0	0.75	0.0	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
sample1_Nanopore_metaflye	MetaBAT2	bin.6	Nanopore_metaflye	Nanopore	32.0	0	0	0	41.38	0.0	low-quality	sample1_Nanopore_metaflye+bin.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye	0.5333333333333333	0.0	0.0	0.0	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
sample1_PacBio_OPERA-MS	MetaBAT2	bin.8	PacBio_OPERA-MS	mNGS+PacBio	54.0	4	4	4	99.46	0.0	complete	sample1_PacBio_OPERA-MS+bin.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.9	1.0	1.0	1.0	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
sample0_mNGS_metaSPAdes	bin3C	bin007	mNGS_metaSPAdes	mNGS	41.0	1	1	3	99.46	0.0	complete	sample0_mNGS_metaSPAdes+bin007	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.6833333333333333	0.25	0.75	0.25	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
sample0_Nanopore_metaflye	bin3C	bin08	Nanopore_metaflye	Nanopore	59.0	4	4	4	98.92	0.0	complete	sample0_Nanopore_metaflye+bin08	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye	0.9833333333333332	1.0	1.0	1.0	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
sample0_Nanopore_OPERA-MS	bin3C	bin10	Nanopore_OPERA-MS	mNGS+Nanopore	60.0	4	4	4	99.46	0.0	complete	sample0_Nanopore_OPERA-MS+bin10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS	1.0	1.0	1.0	1.0	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
sample1_PacBio_OPERA-MS	bin3C	bin018	PacBio_OPERA-MS	mNGS+PacBio	54.0	5	5	4	99.46	0.0	complete	sample1_PacBio_OPERA-MS+bin018	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	RS_GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.9	1.25	1.0	1.25	RS_GCF_000190535.1	99.46	0.0	RS_GCF_000190535.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Complete Genome	2011-2-28	12	60
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.9	Nanopore_OPERA-MS	mNGS+Nanopore	62.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_OPERA-MS+bin.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	RS_GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS	1.0	1.0	1.0	1.0	RS_GCF_000067205.1	100.0	0.0	RS_GCF_000067205.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	Complete Genome	2007-12-18	9	51
sample0_PacBio_OPERA-MS	MetaBAT2	bin.48	PacBio_OPERA-MS	mNGS+PacBio	56.0	3	3	1	100.0	0.0	complete	sample0_PacBio_OPERA-MS+bin.48	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	RS_GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS	0.9032258064516128	1.0	0.3333333333333333	1.0	RS_GCF_000067205.1	100.0	0.0	RS_GCF_000067205.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	Complete Genome	2007-12-18	9	51
sample1_mNGS_metaSPAdes	MetaBAT2	bin.32	mNGS_metaSPAdes	mNGS	44.0	0	0	0	97.66	0.15	complete	sample1_mNGS_metaSPAdes+bin.32	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	RS_GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes	0.7096774193548387	0.0	0.0	0.0	RS_GCF_000067205.1	100.0	0.0	RS_GCF_000067205.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	Complete Genome	2007-12-18	9	51
sample1_Nanopore_metaflye	MetaBAT2	bin.12	Nanopore_metaflye	Nanopore	62.0	3	3	3	99.91	0.0	complete	sample1_Nanopore_metaflye+bin.12	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	RS_GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000067205.1	100.0	0.0	RS_GCF_000067205.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	Complete Genome	2007-12-18	9	51
sample0_mNGS_metaSPAdes	bin3C	bin003	mNGS_metaSPAdes	mNGS	44.0	0	0	1	100.0	0.03	complete	sample0_mNGS_metaSPAdes+bin003	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	RS_GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes	0.7096774193548387	0.0	0.3333333333333333	0.0	RS_GCF_000067205.1	100.0	0.0	RS_GCF_000067205.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	Complete Genome	2007-12-18	9	51
sample0_Nanopore_OPERA-MS	bin3C	bin05	Nanopore_OPERA-MS	mNGS+Nanopore	62.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_OPERA-MS+bin05	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	RS_GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS	1.0	1.0	1.0	1.0	RS_GCF_000067205.1	100.0	0.0	RS_GCF_000067205.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	Complete Genome	2007-12-18	9	51
sample0_PacBio_OPERA-MS	bin3C	bin006	PacBio_OPERA-MS	mNGS+PacBio	56.0	3	3	1	100.0	0.0	complete	sample0_PacBio_OPERA-MS+bin006	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	RS_GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS	0.9032258064516128	1.0	0.3333333333333333	1.0	RS_GCF_000067205.1	100.0	0.0	RS_GCF_000067205.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	Complete Genome	2007-12-18	9	51
sample0_PacBio_metaflye	MetaBAT2	bin.7	PacBio_metaflye	PacBio		1	1	1	35.34	3.45	low-quality	sample0_PacBio_metaflye+bin.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_B	RS_GCF_000020165.1	GCF_000020165.1	77	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	PacBio_metaflye		0.0909090909090909	0.0833333333333333	0.0909090909090909	RS_GCF_000020165.1	100.0	0.0	RS_GCF_000020165.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_B	Complete Genome	2008-5-7	34	77
sample1_mNGS_metaSPAdes	MetaBAT2	bin.13	mNGS_metaSPAdes	mNGS	27.0	0	0	1	57.59	0.0	medium-quality	sample1_mNGS_metaSPAdes+bin.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	RS_GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.36	0.0	0.25	0.0	RS_GCF_000179635.2	99.32	0.0	RS_GCF_000179635.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	Complete Genome	2010-12-23	12	73
sample1_Nanopore_metaflye	MetaBAT2	bin.35	Nanopore_metaflye	Nanopore	48.0	3	3	3	65.75	0.0	medium-quality	sample1_Nanopore_metaflye+bin.35	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	RS_GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye	0.64	0.75	0.75	0.75	RS_GCF_000179635.2	99.32	0.0	RS_GCF_000179635.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	Complete Genome	2010-12-23	12	73
sample1_Nanopore_OPERA-MS	MetaBAT2	bin.55	Nanopore_OPERA-MS	mNGS+Nanopore	52.0	2	2	3	97.95	0.0	complete	sample1_Nanopore_OPERA-MS+bin.55	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	RS_GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS	0.6933333333333334	0.5	0.75	0.5	RS_GCF_000179635.2	99.32	0.0	RS_GCF_000179635.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	Complete Genome	2010-12-23	12	73
sample1_PacBio_OPERA-MS	MetaBAT2	bin.19	PacBio_OPERA-MS	mNGS+PacBio	34.0	3	3	2	65.75	0.0	medium-quality	sample1_PacBio_OPERA-MS+bin.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	RS_GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.4533333333333333	0.75	0.5	0.75	RS_GCF_000179635.2	99.32	0.0	RS_GCF_000179635.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	Complete Genome	2010-12-23	12	73
sample1_mNGS_metaSPAdes	bin3C	bin0018	mNGS_metaSPAdes	mNGS	40.0	1	1	3	91.78	0.0	complete	sample1_mNGS_metaSPAdes+bin0018	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	RS_GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.5333333333333333	0.25	0.75	0.25	RS_GCF_000179635.2	99.32	0.0	RS_GCF_000179635.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	Complete Genome	2010-12-23	12	73
sample1_Nanopore_OPERA-MS	bin3C	bin014	Nanopore_OPERA-MS	mNGS+Nanopore	67.0	2	2	3	98.63	0.0	complete	sample1_Nanopore_OPERA-MS+bin014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	RS_GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS	0.8933333333333333	0.5	0.75	0.5	RS_GCF_000179635.2	99.32	0.0	RS_GCF_000179635.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	Complete Genome	2010-12-23	12	73
sample1_PacBio_OPERA-MS	bin3C	bin017	PacBio_OPERA-MS	mNGS+PacBio	62.0	4	4	2	99.32	0.0	complete	sample1_PacBio_OPERA-MS+bin017	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	RS_GCF_000179635.2	GCF_000179635.2	75	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.8266666666666667	1.0	0.5	1.0	RS_GCF_000179635.2	99.32	0.0	RS_GCF_000179635.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D albus	Complete Genome	2010-12-23	12	73
sample1_mNGS_metaSPAdes	MetaBAT2	bin.20	mNGS_metaSPAdes	mNGS	21.0	0	0	0	82.76	1.72	medium-quality	sample1_mNGS_metaSPAdes+bin.20	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	RS_GCF_000959525.1	GCF_000959525.1	77	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	mNGS_metaSPAdes	0.2727272727272727	0.0	0.0	0.0	RS_GCF_000959525.1	100.0	0.08	RS_GCF_000959525.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	Complete Genome	2015-3-20	15	67
sample1_Nanopore_OPERA-MS	MetaBAT2	bin.13	Nanopore_OPERA-MS	mNGS+Nanopore	75.0	5	5	5	99.31	0.0	complete	sample1_Nanopore_OPERA-MS+bin.13	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	RS_GCF_000959525.1	GCF_000959525.1	77	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS	0.974025974025974	1.0	1.0	1.0	RS_GCF_000959525.1	100.0	0.08	RS_GCF_000959525.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	Complete Genome	2015-3-20	15	67
sample1_mNGS_metaSPAdes	bin3C	bin0019	mNGS_metaSPAdes	mNGS	32.0	2	0	1	87.51	1.3	medium-quality	sample1_mNGS_metaSPAdes+bin0019	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	RS_GCF_000959525.1	GCF_000959525.1	77	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	mNGS_metaSPAdes	0.4155844155844156	0.4	0.2	0.0	RS_GCF_000959525.1	100.0	0.08	RS_GCF_000959525.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	Complete Genome	2015-3-20	15	67
sample1_Nanopore_metaflye	bin3C	bin03	Nanopore_metaflye	Nanopore	77.0	5	5	5	99.76	0.0	complete	sample1_Nanopore_metaflye+bin03	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	RS_GCF_000959525.1	GCF_000959525.1	77	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000959525.1	100.0	0.08	RS_GCF_000959525.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	Complete Genome	2015-3-20	15	67
sample1_Nanopore_OPERA-MS	bin3C	bin026	Nanopore_OPERA-MS	mNGS+Nanopore	65.0	3	3	3	88.83	0.0	medium-quality	sample1_Nanopore_OPERA-MS+bin026	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	RS_GCF_000959525.1	GCF_000959525.1	77	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS	0.8441558441558441	0.6	0.6	0.6	RS_GCF_000959525.1	100.0	0.08	RS_GCF_000959525.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	Complete Genome	2015-3-20	15	67
sample1_PacBio_OPERA-MS	bin3C	bin001	PacBio_OPERA-MS	mNGS+PacBio	67.0	6	5	4	99.6	0.0	complete	sample1_PacBio_OPERA-MS+bin001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	RS_GCF_000959525.1	GCF_000959525.1	77	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	PacBio_OPERA-MS	0.8701298701298701	1.2	0.8	1.0	RS_GCF_000959525.1	100.0	0.08	RS_GCF_000959525.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia multivorans	Complete Genome	2015-3-20	15	67
sample1_mNGS_metaSPAdes	MetaBAT2	bin.21	mNGS_metaSPAdes	mNGS	30.0	0	0	2	66.9	0.0	medium-quality	sample1_mNGS_metaSPAdes+bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	RS_GCF_900142645.1	GCF_900142645.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	4	mNGS_metaSPAdes	0.5660377358490566	0.0	0.5	0.0	RS_GCF_900142645.1	99.3	0.0	RS_GCF_900142645.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	Scaffold	2016-12-3	12	54
sample1_Nanopore_metaflye	MetaBAT2	bin.13	Nanopore_metaflye	Nanopore	59.0	5	5	6	98.94	0.0	complete	sample1_Nanopore_metaflye+bin.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	RS_GCF_900142645.1	GCF_900142645.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	4	Nanopore_metaflye	1.1132075471698113	5.0	1.5	5.0	RS_GCF_900142645.1	99.3	0.0	RS_GCF_900142645.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	Scaffold	2016-12-3	12	54
sample1_Nanopore_OPERA-MS	MetaBAT2	bin.30	Nanopore_OPERA-MS	mNGS+Nanopore	28.0	2	2	2	68.31	0.0	medium-quality	sample1_Nanopore_OPERA-MS+bin.30	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	RS_GCF_900142645.1	GCF_900142645.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	4	Nanopore_OPERA-MS	0.5283018867924528	2.0	0.5	2.0	RS_GCF_900142645.1	99.3	0.0	RS_GCF_900142645.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	Scaffold	2016-12-3	12	54
sample1_PacBio_OPERA-MS	MetaBAT2	bin.2	PacBio_OPERA-MS	mNGS+PacBio	27.0	2	2	1	70.42	0.0	medium-quality	sample1_PacBio_OPERA-MS+bin.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	RS_GCF_900142645.1	GCF_900142645.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	4	PacBio_OPERA-MS	0.5094339622641509	2.0	0.25	2.0	RS_GCF_900142645.1	99.3	0.0	RS_GCF_900142645.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	Scaffold	2016-12-3	12	54
sample1_mNGS_metaSPAdes	bin3C	bin0013	mNGS_metaSPAdes	mNGS	48.0	1	1	3	99.3	0.0	complete	sample1_mNGS_metaSPAdes+bin0013	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	RS_GCF_900142645.1	GCF_900142645.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	4	mNGS_metaSPAdes	0.9056603773584906	1.0	0.75	1.0	RS_GCF_900142645.1	99.3	0.0	RS_GCF_900142645.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	Scaffold	2016-12-3	12	54
