	subject	seqmethod	assembler	pipeline_x	group_x	Sample	Bin	Genes	X..contigs.....0.bp.	X..contigs.....10000.bp.	X..contigs.....50000.bp.	X..contigs.....100000.bp.	X..contigs.....250000.bp.	X..contigs.....500000.bp.	X..contigs.....1000000.bp.	X..contigs.....2000000.bp.	X..contigs.....3000000.bp.	Total.length.....0.bp.	Total.length.....10000.bp.	Total.length.....50000.bp.	Total.length.....100000.bp.	Total.length.....250000.bp.	Total.length.....500000.bp.	Total.length.....1000000.bp.	Total.length.....2000000.bp.	Total.length.....3000000.bp.	X..contigs	Largest.contig	Total.length	N50	N75	L50	L75	X..N.s.per.100.kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.	Completeness	Contamination	Strain.heterogeneity	tRNA	rna.16S	rna.23S	rna.5S	Majority.Class	Majority.Fraction	Size.Mb	Final.Class	Coverage	quality	binmethod	sample	binname	pipeline_y	bin	group_y	16S_RNA	23S_RNA	5S_RNA	16S_RNA_avglen	23S_RNA_avglen	5S_RNA_avglen	suffix
196	sample2	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample2_Nanopore_OPERA-MS	bin.8	5217	5	5	5	5	5	5	3	0	0	5749372	5749372	5749372	5749372	5749372	5749372	4304700	0	0	5	1891192	5749372	1294479	722967	2	4	0.02	g__Clostridium (UID1380)	44	404	145	1	394	9	0	0	0	99.31	3.35	0.0	63.0	8	8	9	Clostridium_scatologenes	100.0	5.75	Clostridium_scatologenes	401.874952603519	complete	Metabat2	sample2_Nanopore_OPERA-MS	bin.8	Nanopore_OPERA-MS	bin.8.fa	mNGS+Nanopore	2	2	1	1537.5	2993.0	111.0	
197	sample2	Nanopore	OPERA-MS	Nanopore_OPERA-MS	mNGS+Nanopore	sample2_Nanopore_OPERA-MS	bin.9	383	1	1	1	1	1	0	0	0	0	401565	401565	401565	401565	401565	0	0	0	0	1	401565	401565	401565	401565	1	1	0.0	k__Bacteria (UID203)	5449	103	57	89	14	0	0	0	0	9.57	0.0	0.0	9.0	1	1	1	Butyrivibrio_hungatei	100.0	0.4	Butyrivibrio_hungatei	44.8851369018714	low-quality	Metabat2	sample2_Nanopore_OPERA-MS	bin.9	Nanopore_OPERA-MS	bin.9.fa	mNGS+Nanopore	1	1	1	1539.0	2866.0	98.0	
198	sample2	PacBio	metaflye	PacBio_metaflye	PacBio	sample2_PacBio_metaflye	bin.1	229	3	3	2	1	0	0	0	0	0	231399	231399	195018	118221	0	0	0	0	0	3	118221	231399	118221	76797	1	2	21.61	root (UID1)	5656	56	24	56	0	0	0	0	0	0.0	0.0	0.0		0	0	0	Bacteroides_fragilis	100.0	0.23	Bacteroides_fragilis	413.925297862134	low-quality	Metabat2	sample2_PacBio_metaflye	bin.1	PacBio_metaflye	bin.1.fa	PacBio	0	0	0				
199	sample2	PacBio	metaflye	PacBio_metaflye	PacBio	sample2_PacBio_metaflye	bin.2	4523	8	8	6	6	6	5	2	0	0	5777518	5777518	5699534	5699534	5699534	5292259	3190960	0	0	8	1791714	5777518	1399246	621010	2	4	0.0	g__Bacteroides (UID2691)	33	839	309	91	745	3	0	0	0	89.38	0.73	0.0	59.0	4	4	4	Bacteroides_thetaiotaomicron	100.0	5.78	Bacteroides_thetaiotaomicron	280.27106968771	medium-quality	Metabat2	sample2_PacBio_metaflye	bin.2	PacBio_metaflye	bin.2.fa	PacBio	2	1	1	1524.5	2870.0	107.0	
200	sample2	PacBio	metaflye	PacBio_metaflye	PacBio	sample2_PacBio_metaflye	bin.4	2583	57	53	26	6	0	0	0	0	0	3089544	3060511	2122199	770882	0	0	0	0	0	57	172855	3089544	63055	44423	17	31	0.0	k__Bacteria (UID203)	5449	104	58	69	35	0	0	0	0	53.45	0.0	0.0	26.0	2	2	2	Clostridium_cellulovorans	99.383	3.09	Clostridium_cellulovorans	188.39508354631	medium-quality	Metabat2	sample2_PacBio_metaflye	bin.4	PacBio_metaflye	bin.4.fa	PacBio	1	1	2	1513.0	2901.0	109.5	
201	sample2	PacBio	metaflye	PacBio_metaflye	PacBio	sample2_PacBio_metaflye	bin.6	933	148	12	1	0	0	0	0	0	0	896949	203205	54855	0	0	0	0	0	0	148	54855	896949	6148	4668	44	86	0.0	root (UID1)	5656	56	24	56	0	0	0	0	0	0.0	0.0	0.0	2.0	0	0	1	Clostridium_botulinum	60.124	0.9	Clostridium_botulinum	283.761618553563	low-quality	Metabat2	sample2_PacBio_metaflye	bin.6	PacBio_metaflye	bin.6.fa	PacBio	0	0	1	0.0	0.0	97.0	
202	sample2	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	sample2_PacBio_OPERA-MS	bin.1	4801	9	9	9	6	5	3	2	1	0	6181254	6181254	6181254	5945858	5750506	4824193	3920873	2516590	0	9	2516590	6181254	1404283	903320	2	3	0.02	g__Bacteroides (UID2691)	33	839	309	4	833	2	0	0	0	99.41	0.4	0.0	57.0	3	3	5	Bacteroides_thetaiotaomicron	100.0	6.18	Bacteroides_thetaiotaomicron	266.916858618009	complete	Metabat2	sample2_PacBio_OPERA-MS	bin.1	PacBio_OPERA-MS	bin.1.fa	mNGS+PacBio	3	3	2	1635.3	3066.0	105.5	
203	sample2	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	sample2_PacBio_OPERA-MS	bin.11	2067	4	4	4	4	4	1	0	0	0	2279801	2279801	2279801	2279801	2279801	967665	0	0	0	4	967665	2279801	462006	446045	2	3	0.0	o__Clostridiales (UID1375)	50	332	124	22	310	0	0	0	0	90.32	0.0	0.0	55.0	2	2	3	Clostridium_perfringens	100.0	2.28	Clostridium_perfringens	951.194336698686	complete	Metabat2	sample2_PacBio_OPERA-MS	bin.11	PacBio_OPERA-MS	bin.11.fa	mNGS+PacBio	2	2	2	1615.5	3090.0	96.0	
204	sample2	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	sample2_PacBio_OPERA-MS	bin.24	3001	5	5	5	4	4	3	1	0	0	3533349	3533349	3533349	3439003	3439003	3021066	1675738	0	0	5	1675738	3533349	748272	597056	2	3	0.03	o__Clostridiales (UID1212)	172	263	149	1	262	0	0	0	0	99.33	0.0	0.0	53.0	4	4	4	Hungateiclostridium_thermocellum	100.0	3.53	Hungateiclostridium_thermocellum	88.6254938303575	complete	Metabat2	sample2_PacBio_OPERA-MS	bin.24	PacBio_OPERA-MS	bin.24.fa	mNGS+PacBio	4	4	4	1632.5	3115.8	104.5	
205	sample2	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	sample2_PacBio_OPERA-MS	bin.26	383	1	1	1	1	1	0	0	0	0	401838	401838	401838	401838	401838	0	0	0	0	1	401838	401838	401838	401838	1	1	0.0	k__Bacteria (UID203)	5449	103	57	89	14	0	0	0	0	9.57	0.0	0.0	7.0	1	1	0	Butyrivibrio_hungatei	100.0	0.4	Butyrivibrio_hungatei	44.3264449852926	low-quality	Metabat2	sample2_PacBio_OPERA-MS	bin.26	PacBio_OPERA-MS	bin.26.fa	mNGS+PacBio	1	1	0	1640.0	2970.0	0.0	
206	sample2	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	sample2_PacBio_OPERA-MS	bin.3	3260	1	1	1	1	1	1	1	1	1	3456929	3456929	3456929	3456929	3456929	3456929	3456929	3456929	3456929	1	3456929	3456929	3456929	3456929	1	1	0.0	o__Burkholderiales (UID4000)	193	427	214	67	360	0	0	0	0	84.88	0.0	0.0	50.0	2	2	0	Bordetella_pertussis	100.0	3.46	Bordetella_pertussis	4094.64398892774	medium-quality	Metabat2	sample2_PacBio_OPERA-MS	bin.3	PacBio_OPERA-MS	bin.3.fa	mNGS+PacBio	2	2	0	1629.5	3053.5	0.0	
207	sample2	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	sample2_PacBio_OPERA-MS	bin.37	2556	5	5	4	2	2	2	1	0	0	2845459	2845459	2802223	2657619	2657619	2657619	1717344	0	0	5	1717344	2845459	1717344	940275	1	2	0.0	c__Deltaproteobacteria (UID3218)	61	284	169	108	176	0	0	0	0	56.8	0.0	0.0	26.0	1	1	1	Desulfocurvibacter_africanus	100.0	2.85	Desulfocurvibacter_africanus	44.3912036687227	medium-quality	Metabat2	sample2_PacBio_OPERA-MS	bin.37	PacBio_OPERA-MS	bin.37.fa	mNGS+PacBio	1	1	1	1649.0	3115.0	87.0	
208	sample2	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	sample2_PacBio_OPERA-MS	bin.43	3168	3	3	3	2	2	2	2	1	0	3586386	3586386	3586386	3494387	3494387	3494387	3494387	2427824	0	3	2427824	3586386	2427824	1066563	1	2	0.03	o__Clostridiales (UID1375)	50	332	124	1	331	0	0	0	0	99.19	0.0	0.0	71.0	6	6	8	Clostridium_botulinum	100.0	3.59	Clostridium_botulinum	759.645768748818	complete	Metabat2	sample2_PacBio_OPERA-MS	bin.43	PacBio_OPERA-MS	bin.43.fa	mNGS+PacBio	6	6	3	1602.0	3084.7	111.7	
209	sample2	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	sample2_PacBio_OPERA-MS	bin.9	2375	5	5	5	5	3	3	0	0	0	2783777	2783777	2783777	2783777	2395444	2395444	0	0	0	5	969963	2783777	776929	648552	2	3	0.0	o__Bacteroidales (UID2621)	198	427	260	182	244	1	0	0	0	53.27	0.38	0.0	38.0	3	3	3	Parabacteroides_distasonis	100.0	2.78	Parabacteroides_distasonis	61.0800003017483	medium-quality	Metabat2	sample2_PacBio_OPERA-MS	bin.9	PacBio_OPERA-MS	bin.9.fa	mNGS+PacBio	3	3	1	1620.0	3030.7	106.0	
210	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin003	4959	108	69	33	18	2	1	0	0	0	5187596	5048873	4139291	3029874	791611	519928	0	0	0	108	519928	5187596	114586	63809	14	29	0.0	o__Burkholderiales (UID4000)	193	427	214	0	426	1	0	0	0	100.0	0.03	100.0	44.0	0	0	1	Bordetella_petrii	100.0	5.19	Bordetella_petrii	1449.12912455018	complete	bin3C	sample0_mNGS_metaSPAdes	bin003	mNGS_metaSPAdes	bin003.fa	mNGS	0	0	1	0.0	0.0	109.0	
211	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin005	4134	89	64	27	10	4	0	0	0	0	4605654	4507460	3517422	2326420	1348848	0	0	0	0	89	408009	4605654	102887	51255	10	26	0.0	o__Clostridiales (UID1375)	50	332	124	1	331	0	0	0	0	99.19	0.0	0.0	71.0	0	0	8	Clostridium_butyricum	100.0	4.61	Clostridium_butyricum	549.480920624954	complete	bin3C	sample0_mNGS_metaSPAdes	bin005	mNGS_metaSPAdes	bin005.fa	mNGS	0	0	3	0.0	0.0	111.0	
212	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin006	4182	31	26	18	15	6	2	0	0	0	4530930	4507885	4325345	4105128	2715714	1236412	0	0	0	31	712423	4530930	331913	149045	5	10	0.0	o__Burkholderiales (UID4000)	193	426	213	1	424	1	0	0	0	99.53	0.03	100.0	46.0	0	0	0	Bordetella_pseudohinzii	100.0	4.53	Bordetella_pseudohinzii	436.372168627633	complete	bin3C	sample0_mNGS_metaSPAdes	bin006	mNGS_metaSPAdes	bin006.fa	mNGS	0	0	0				
213	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin007	3595	94	65	28	13	1	0	0	0	0	4288586	4158305	3026303	1902595	252455	0	0	0	0	94	252455	4288586	88376	46552	16	32	0.0	k__Bacteria (UID2569)	434	278	186	1	277	0	0	0	0	99.46	0.0	0.0	41.0	1	1	3	Odoribacter_splanchnicus	100.0	4.29	Odoribacter_splanchnicus	68.8477274327715	complete	bin3C	sample0_mNGS_metaSPAdes	bin007	mNGS_metaSPAdes	bin007.fa	mNGS	1	1	1	1520.0	1786.0	99.0	
214	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin010	3562	102	39	15	8	4	2	0	0	0	3887894	3732499	3165792	2670945	2109070	1404053	0	0	0	102	846168	3887894	341059	68033	4	12	0.0	g__Clostridium (UID1380)	44	404	145	1	397	6	0	0	0	99.31	1.57	100.0	45.0	1	1	5	Clostridium_botulinum	100.0	3.89	Clostridium_botulinum	1013.75753814276	complete	bin3C	sample0_mNGS_metaSPAdes	bin010	mNGS_metaSPAdes	bin010.fa	mNGS	1	1	1	1509.0	1139.0	112.0	
215	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin011	3121	20	14	12	10	6	2	0	0	0	3738040	3720358	3671771	3561152	2944609	1462606	0	0	0	20	944991	3738040	454637	296594	3	6	0.0	k__Bacteria (UID2982)	88	230	148	1	229	0	0	0	0	99.77	0.0	0.0	41.0	1	1	1	Coraliomargarita_akajimensis	100.0	3.74	Coraliomargarita_akajimensis	1053.54923970851	complete	bin3C	sample0_mNGS_metaSPAdes	bin011	mNGS_metaSPAdes	bin011.fa	mNGS	1	1	1	1551.0	2887.0	77.0	
216	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin012	3273	49	36	25	13	3	0	0	0	0	3726543	3693855	3404036	2512003	931321	0	0	0	0	49	332599	3726543	152644	92996	9	16	0.0	c__Deltaproteobacteria (UID3218)	61	284	169	1	281	2	0	0	0	99.41	1.18	100.0	51.0	1	1	3	Desulfovibrio_vulgaris	100.0	3.73	Desulfovibrio_vulgaris	136.793470516777	complete	bin3C	sample0_mNGS_metaSPAdes	bin012	mNGS_metaSPAdes	bin012.fa	mNGS	1	1	1	1546.0	2925.0	108.0	
217	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin013	3066	137	92	23	3	0	0	0	0	0	3569195	3346040	1732087	365290	0	0	0	0	0	137	130257	3569195	47336	22032	25	52	0.0	p__Bacteroidetes (UID2605)	350	314	208	1	311	2	0	0	0	99.52	0.96	100.0	27.0	1	1	2	Alistipes_finegoldii	100.0	3.57	Alistipes_finegoldii	34.73363041246	complete	bin3C	sample0_mNGS_metaSPAdes	bin013	mNGS_metaSPAdes	bin013.fa	mNGS	1	1	1	578.0	2589.0	85.0	
218	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin015	3325	73	48	26	10	1	0	0	0	0	3519105	3404868	2800323	1630759	426905	0	0	0	0	73	426905	3519105	96713	59954	12	24	0.0	c__Clostridia (UID1085)	35	420	196	4	410	6	0	0	0	97.96	1.4	0.0	47.0	1	1	3	Desulfitobacterium_dichloroeliminans	100.0	3.52	Desulfitobacterium_dichloroeliminans	34.6348148179722	complete	bin3C	sample0_mNGS_metaSPAdes	bin015	mNGS_metaSPAdes	bin015.fa	mNGS	1	1	1	1377.0	1198.0	112.0	
219	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin016	2704	191	82	18	3	0	0	0	0	0	3407831	2990799	1434629	396473	0	0	0	0	0	191	149029	3407831	39667	21160	24	55	0.0	k__Bacteria (UID2570)	433	273	183	0	269	4	0	0	0	100.0	1.64	0.0	26.0	1	1	0	Petrimonas_mucosa	100.0	3.41	Petrimonas_mucosa	71.7668511143892	complete	bin3C	sample0_mNGS_metaSPAdes	bin016	mNGS_metaSPAdes	bin016.fa	mNGS	1	1	0	1525.0	2612.0	0.0	
220	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin018	2606	232	109	4	0	0	0	0	0	0	3079002	2413817	235953	0	0	0	0	0	0	232	64826	3079002	20307	10952	49	100	0.0	f__Bifidobacteriaceae (UID1462)	65	476	217	34	417	23	2	0	0	94.11	8.03	55.17	31.0	1	1	0	Bifidobacterium_scardovii	100.0	3.08	Bifidobacterium_scardovii	38.6038073375724	medium-quality	bin3C	sample0_mNGS_metaSPAdes	bin018	mNGS_metaSPAdes	bin018.fa	mNGS	1	1	0	658.0	2159.0	0.0	
221	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin020	2643	51	32	18	12	1	0	0	0	0	3016026	2943281	2649419	2174541	377719	0	0	0	0	51	377719	3016026	164365	98131	7	13	0.0	o__Clostridiales (UID1120)	304	250	143	3	243	4	0	0	0	97.9	2.1	0.0	40.0	1	1	4	Thermoclostridium_stercorarium	100.0	3.02	Thermoclostridium_stercorarium	729.80513099025	complete	bin3C	sample0_mNGS_metaSPAdes	bin020	mNGS_metaSPAdes	bin020.fa	mNGS	1	1	1	1530.0	2911.0	111.0	
222	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin023	2221	70	49	17	6	0	0	0	0	0	2434330	2345747	1524309	804645	0	0	0	0	0	70	181861	2434330	61361	34350	12	25	0.0	o__Selenomonadales (UID1024)	64	334	167	0	334	0	0	0	0	100.0	0.0	0.0	51.0	1	1	4	Megasphaera_elsdenii	100.0	2.43	Megasphaera_elsdenii	69.848746883126	complete	bin3C	sample0_mNGS_metaSPAdes	bin023	mNGS_metaSPAdes	bin023.fa	mNGS	1	1	1	1562.0	2910.0	110.0	
223	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin025	1818	60	45	16	6	0	0	0	0	0	2180023	2112385	1419387	752768	0	0	0	0	0	60	150646	2180023	59373	31472	11	22	0.0	f__Bifidobacteriaceae (UID1462)	65	476	217	4	462	10	0	0	0	98.16	1.92	80.0	38.0	1	1	0	Bifidobacterium_bifidum	100.0	2.18	Bifidobacterium_bifidum	63.406257640401	complete	bin3C	sample0_mNGS_metaSPAdes	bin025	mNGS_metaSPAdes	bin025.fa	mNGS	1	1	0	660.0	2133.0	0.0	
224	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin026	1675	25	21	15	5	1	0	0	0	0	1959124	1947125	1805166	992202	324431	0	0	0	0	25	324431	1959124	116339	79592	5	11	0.0	p__Actinobacteria (UID2112)	31	211	124	0	211	0	0	0	0	100.0	0.0	0.0	46.0	1	1	1	Berryella_intestinalis	100.0	1.96	Berryella_intestinalis	165.687751260257	complete	bin3C	sample0_mNGS_metaSPAdes	bin026	mNGS_metaSPAdes	bin026.fa	mNGS	1	1	1	1509.0	2971.0	98.0	
225	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin028	1647	31	22	16	6	0	0	0	0	0	1915958	1875923	1740809	1014916	0	0	0	0	0	31	236623	1915958	112851	70145	6	12	0.0	g__Prevotella (UID2724)	55	567	296	120	447	0	0	0	0	78.38	0.0	0.0	25.0	0	1	1	Prevotella_intermedia	100.0	1.92	Prevotella_intermedia	172.119300109919	medium-quality	bin3C	sample0_mNGS_metaSPAdes	bin028	mNGS_metaSPAdes	bin028.fa	mNGS	0	1	1	0.0	2900.0	108.0	
226	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin029	1826	29	22	14	7	0	0	0	0	0	1874570	1844668	1657343	1143748	0	0	0	0	0	29	218923	1874570	142618	71697	6	11	0.0	f__Pasteurellaceae (UID4932)	83	767	440	1	765	1	0	0	0	99.77	0.02	100.0	45.0	1	1	7	Haemophilus_influenzae	100.0	1.87	Haemophilus_influenzae	33.9422640925652	complete	bin3C	sample0_mNGS_metaSPAdes	bin029	mNGS_metaSPAdes	bin029.fa	mNGS	1	1	2	1536.0	2213.0	109.0	
227	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin031	1536	20	15	10	7	2	0	0	0	0	1665803	1655403	1511514	1256180	547710	0	0	0	0	20	280403	1665803	144716	122875	4	7	0.0	c__Betaproteobacteria (UID3959)	235	406	201	0	405	1	0	0	0	100.0	0.25	100.0	31.0	0	1	2	Taylorella_equigenitalis	100.0	1.67	Taylorella_equigenitalis	35.507019737628	complete	bin3C	sample0_mNGS_metaSPAdes	bin031	mNGS_metaSPAdes	bin031.fa	mNGS	0	1	1	0.0	1105.0	105.0	
228	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin032	1610	27	17	11	8	1	0	0	0	0	1612358	1564919	1406525	1174690	296893	0	0	0	0	27	296893	1612358	121079	94267	5	9	0.0	f__Pasteurellaceae (UID4932)	83	765	438	3	761	1	0	0	0	99.54	0.02	0.0	37.0	1	1	0	[Haemophilus]_ducreyi	100.0	1.61	[Haemophilus]_ducreyi	35.1070916012449	complete	bin3C	sample0_mNGS_metaSPAdes	bin032	mNGS_metaSPAdes	bin032.fa	mNGS	1	1	0	1537.0	880.0	0.0	
229	sample0	mNGS	metaSPAdes	mNGS_metaSPAdes	mNGS	sample0_mNGS_metaSPAdes	bin033	1478	59	44	9	0	0	0	0	0	0	1545129	1448300	585112	0	0	0	0	0	0	59	84587	1545129	46653	23793	13	25	0.0	p__Firmicutes (UID240)	1318	175	101	2	173	0	0	0	0	98.68	0.0	0.0	28.0	1	0	1	Candidatus_Arthromitus	100.0	1.55	Candidatus_Arthromitus	34.0968618154212	complete	bin3C	sample0_mNGS_metaSPAdes	bin033	mNGS_metaSPAdes	bin033.fa	mNGS	1	0	1	1514.0	0.0	112.0	
230	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin02	5279	6	6	4	4	3	3	1	1	1	5884813	5884813	5810738	5810738	5694772	5694772	3998423	3998423	3998423	6	3998423	5884813	3998423	907284	1	2	0.0	o__Burkholderiales (UID4000)	193	427	214	60	367	0	0	0	0	95.45	0.0	0.0	54.0	3	3	3	Bordetella_flabilis	100.0	5.88	Bordetella_flabilis	153.183898961615	complete	bin3C	sample0_Nanopore_metaflye	bin02	Nanopore_metaflye	bin02.fa	Nanopore	1	1	1	1528.0	2881.0	108.0	
231	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin06	4211	6	6	3	2	2	2	1	1	1	4675875	4675875	4584544	4513553	4513553	4513553	3719156	3719156	3719156	6	3719156	4675875	3719156	3719156	1	1	0.0	o__Clostridiales (UID1375)	50	332	124	1	331	0	0	0	0	99.19	0.0	0.0	69.0	8	8	8	Clostridium_butyricum	100.0	4.68	Clostridium_butyricum	545.288058384794	complete	bin3C	sample0_Nanopore_metaflye	bin06	Nanopore_metaflye	bin06.fa	Nanopore	1	1	3	1513.0	2905.0	111.0	
232	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin08	3681	2	2	2	1	1	1	1	1	1	4371466	4371466	4371466	4317130	4317130	4317130	4317130	4317130	4317130	2	4317130	4371466	4317130	4317130	1	1	0.0	k__Bacteria (UID2569)	434	278	186	2	276	0	0	0	0	98.92	0.0	0.0	59.0	4	4	4	Odoribacter_splanchnicus	100.0	4.37	Odoribacter_splanchnicus	68.0101823964775	complete	bin3C	sample0_Nanopore_metaflye	bin08	Nanopore_metaflye	bin08.fa	Nanopore	1	1	1	1520.0	2879.0	99.0	
233	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin10	3788	2	1	1	1	1	1	1	1	1	4201956	4197407	4197407	4197407	4197407	4197407	4197407	4197407	4197407	2	4197407	4201956	4197407	4197407	1	1	0.0	c__Deltaproteobacteria (UID3218)	61	284	169	0	284	0	0	0	0	100.0	0.0	0.0	58.0	3	3	3	Desulfocurvibacter_africanus	100.0	4.2	Desulfocurvibacter_africanus	35.0121586232697	complete	bin3C	sample0_Nanopore_metaflye	bin10	Nanopore_metaflye	bin10.fa	Nanopore	1	1	1	1548.0	2915.0	110.0	
234	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin11	3694	17	8	3	2	2	2	2	1	0	4040544	4009279	3850161	3795636	3795636	3795636	3795636	2171750	0	17	2171750	4040544	2171750	1623886	1	2	1.09	g__Clostridium (UID1380)	44	404	145	2	402	0	0	0	0	99.21	0.0	0.0	78.0	3	3	3	Clostridium_botulinum	100.0	4.04	Clostridium_botulinum	984.941099515313	complete	bin3C	sample0_Nanopore_metaflye	bin11	Nanopore_metaflye	bin11.fa	Nanopore	1	1	1	1509.0	2898.0	112.0	
235	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin12	3136	2	1	1	1	1	1	1	1	1	3752001	3750000	3750000	3750000	3750000	3750000	3750000	3750000	3750000	2	3750000	3752001	3750000	3750000	1	1	0.0	k__Bacteria (UID2982)	88	230	148	1	229	0	0	0	0	99.77	0.0	0.0	47.0	2	2	2	Coraliomargarita_akajimensis	100.0	3.75	Coraliomargarita_akajimensis	1049.40239887996	complete	bin3C	sample0_Nanopore_metaflye	bin12	Nanopore_metaflye	bin12.fa	Nanopore	1	1	1	1551.0	2887.0	77.0	
236	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin13	3230	2	2	2	2	2	2	1	1	0	3732389	3732389	3732389	3732389	3732389	3732389	2748874	2748874	0	2	2748874	3732389	2748874	983515	1	2	0.0	p__Bacteroidetes (UID2605)	350	314	208	1	313	0	0	0	0	99.52	0.0	0.0	51.0	2	2	2	Alistipes_finegoldii	100.0	3.73	Alistipes_finegoldii	34.6229586465934	complete	bin3C	sample0_Nanopore_metaflye	bin13	Nanopore_metaflye	bin13.fa	Nanopore	1	1	1	1521.0	2865.0	109.0	
237	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin14	2997	3	1	1	1	1	1	1	1	1	3720725	3712002	3712002	3712002	3712002	3712002	3712002	3712002	3712002	3	3712002	3720725	3712002	3712002	1	1	0.0	k__Bacteria (UID2570)	433	273	183	1	268	4	0	0	0	99.45	1.64	0.0	49.0	2	2	2	Petrimonas_mucosa	100.0	3.72	Petrimonas_mucosa	67.6609262979661	complete	bin3C	sample0_Nanopore_metaflye	bin14	Nanopore_metaflye	bin14.fa	Nanopore	1	1	1	1525.0	2888.0	105.0	
238	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin15	3250	2	1	1	1	1	1	1	1	1	3592182	3590181	3590181	3590181	3590181	3590181	3590181	3590181	3590181	2	3590181	3592182	3590181	3590181	1	1	0.0	f__Lachnospiraceae (UID1286)	57	420	207	4	415	1	0	0	0	99.38	0.24	0.0	58.0	4	4	4	Roseburia_hominis	100.0	3.59	Roseburia_hominis	1015.57937487577	complete	bin3C	sample0_Nanopore_metaflye	bin15	Nanopore_metaflye	bin15.fa	Nanopore	1	1	1	1528.0	2885.0	113.0	
239	sample0	Nanopore	metaflye	Nanopore_metaflye	Nanopore	sample0_Nanopore_metaflye	bin16	3154	6	4	3	3	2	2	1	1	0	3564507	3554893	3526785	3526785	3328784	3328784	2722934	2722934	0	6	2722934	3564507	2722934	2722934	1	1	0.0	c__Deltaproteobacteria (UID3218)	61	284	169	9	275	0	0	0	0	95.27	0.0	0.0	63.0	4	4	5	Desulfovibrio_vulgaris	100.0	3.56	Desulfovibrio_vulgaris	135.020481093178	complete	bin3C	sample0_Nanopore_metaflye	bin16	Nanopore_metaflye	bin16.fa	Nanopore	1	1	1	1546.0	2925.0	108.0	
